_source,job_title,job_level,job_dimension,skills_filtered,job_skills,salary_min,salary_max,salary_mid
Consulting,"Insurance, Annuity & Financial Advisors: PreSet Appts 100k to 300k",Associate,MS Office,"['financial advisor', 'series 65 license', 'sales', 'microsoft office', 'travel', 'retirement planning', 'financial planning', 'estate planning', 'commission', 'growth opportunities']","Insurance Agent, Financial Advisor, Health and Life insurance license, Series 65 license, U4 record, Face to Face meeting, Sales ability, Microsoft Office, Travel, Annuity sales, Retirement Planning, Financial Planning, Estate Planning, Commission, Support Team, Backoffice Support, Growth Opportunities, Sixfigure Income",100000.0,300000.0,200000.0
Consulting,Customer Service Advisor,Mid senior,Teamwork,"['call center', 'teamwork', 'stress management', 'professionalism', 'empathy', 'customer service', 'data entry', 'social events']","Call center experience, Teamwork, Stress management, Professionalism, Empathy, Debt recovery, Customer service, Payment plan creation, Data entry, Process adherence, Customer account management, Vulnerable customer identification, Salary of £23460 to £28k, 2week rota, Hybrid work schedule (3 days in office 2 days remote), MondayFriday workweek, Generous annual leave, No weekend work, Progression plans, 68 week training plan, Social events, Medicash scheme, Free parking and bicycle storage, Easy access to office location",23460.0,28000.0,25730.0
Consulting,Head of Product - Insurance - Senior Manager - Products & Platforms - Consulting,Mid senior,Adaptability,"['product management', 'property casualty insurance', 'life insurance', 'embedded insurance', 'product development lifecycle', 'bsba degree', 'relationship management', 'energy management', 'decisiveness', 'pressure management', 'adaptability', 'influencing', 'willingness to travel', 'problem solving', 'multidisciplinary collaboration', 'financial services', 'medical and dental coverage', 'pension and 401k plans', 'flexible vacation policy', 'wintersummer breaks', 'diverse and inclusive culture', 'equal opportunity employer', 'reasonable accommodation for individuals with disabilities']","Product Management, Insurance Industry Knowledge, Property & Casualty Insurance, Life Insurance, Embedded Insurance, Product Development Lifecycle, BS/BA Degree, 710 Years Product Management Experience, Relationship Management, Energy Management, Decisiveness, Pressure Management, Adaptability, Influencing Skills, Team Mentality, Willingness to Travel, Problem Solving, Complex Issue Resolution, Self Motivation, Multidisciplinary Collaboration, Financial Services Experience, Compensation and Benefits Package, Salary Range: $163400 to $373300, Total Rewards Package, Medical and Dental Coverage, Pension and 401(k) Plans, Flexible Vacation Policy, Paid Time Off Options, Designated EY Paid Holidays, Winter/Summer Breaks, Personal/Family Care Leaves of Absence, Continuous Learning Mindset, Diverse and Inclusive Culture, Equal Opportunity Employer, Reasonable Accommodation for Individuals with Disabilities, EY Talent Shared Services Team",163400.0,373300.0,268350.0
Consulting,"Independent Financial Advisor - Horsham, Sussex - £35k basic salary plus",Mid senior,Business Development & Customer Acquisition,"['financial planning', 'pensions', 'investments', 'tax planning', 'mortgages', 'wealth management']","Financial Planning, Pensions, Investments, Tax Planning, IHT, Mortgages, Protections, Wills and Trusts, Powers of Attorney, Wealth Management, Paraplanning, Chartered advisor status, Level 4 Diploma in Financial Planning",35000.0,35000.0,35000.0
Consulting,Independent Financial Advisor-Manage an existing client base-West Sussex-£35k basic salary plus,Mid senior,Business Development & Customer Acquisition,"['wealth management', 'investment advice', 'tax planning', 'mortgage advice', 'financial planning', 'client relationship management', 'sales', 'business development', 'it support', 'administrative support', 'customer service', 'commissionbased compensation']","Wealth management, Pension planning, Investment advice, Tax planning, Mortgage advice, Inheritance tax planning, Financial planning, Powers of attorney, Wills and trusts, Client relationship management, Sales, Business development, Paraplanning, IT support, Administrative support, Customer service, Commissionbased compensation, Comprehensive financial advice, Chartered advisor certification, Partner potential",35000.0,35000.0,35000.0
Consulting,Graduate Recruitment Consultant - Fast-track to Management - £55k,Mid senior,Negotiation,"['sales', 'b2b', 'telesales', 'communication', 'leadership', 'microsoft office', 'google', 'project management', 'consulting', 'strategy', 'motivation', 'ambition', 'resultsoriented', 'professionalism', 'teamwork', 'problem solving', 'negotiation', 'presentation', 'research']","Sales, B2B, Telesales, Communication, Leadership, Microsoft Office, Google, Executive Search, Project Management, Consulting, Strategy, Motivation, Ambition, Resultsoriented, Professionalism, Teamwork, Problemsolving, Negotiation, Presentation, Research",55000.0,55000.0,55000.0
Consulting,"Insurance, Annuity & Financial Advisors: PreSet Appts 100k to 300k",Associate,Sales,"['financial planning', 'sales', 'commission structure', 'growth opportunities', 'client relationship building']","Financial Planning, Annuity Sales, Health and Life Insurance License, Series 65 License (or Series 7 & 66 or ChFC), Microsoft Office Suite (Outlook Word Excel PowerPoint), Sales Ability, NeedsBased Sales Approach, FacetoFace Meetings, PreSet Appointments, Commission Structure, BackOffice Support, Growth Opportunities, Active U4 Record, InState Residency (for Application), Client Relationship Building, Travel (Within Home State)",100000.0,300000.0,200000.0
Consulting,Financial Advisor,Associate,MS Office,"['excel', 'problem solving', 'financial strategies', 'team work', 'prioritization', 'time management', 'life and disability insurance', 'flexible work schedule']","Bachelor's degree in Business Finance or Accounting, MoneyGuide Pro, Excel, Client Account or Relationship Management Experience, CERTIFIED FINANCIAL PLANNER® designation, Problem Solving Abilities, Financial Strategies, Fraud and Cybercrime Prevention, Active Listening and Communication Skills, Attention to Detail and Accuracy, Team Work, Prioritization, Time Management, Professional Standards Honesty and Integrity, Ability to Learn New Technology Tools and Platforms, Salary range between $80k and $100k annually, Discretionary Profit Sharing, Benefits including health dental vision and 401(k) with employer match, Life and Disability insurance, Flexible work schedule, Partial financial support for professional accreditation/continuing education requirements and other education/training opportunities, Build and deliver customized comprehensive and approved financial plans to clients, Manage assigned client relationships, Play a leadership role in client meetings, Bring on new clients annually through client referrals networking and prospecting activity, Partial relationship management accountability for assigned larger complex client accounts, Serve as a role model and assist in the development of our client service associates, Stay abreast of industry and regulatory updates the economy and financial markets and fraud and cybersecurity threats",100000.0,100000.0,100000.0
Consulting,Vacation Sales Consultant ($70k-$165k) - Jan. Start,Mid senior,Retail & Service,"['sales', 'customer service', 'communication', '401k', 'tuition assistance']","Sales, Customer service, Communication, NV Timeshare License, NV Real Estate License, ARDA, 401K, ClubGO, IHG Travel Discounts, Holiday Inn Club Vacation Accommodation Discount, HICV, Tuition Assistance, Academy of Learning & Development, Expansions Leadership Training/Mentorship Program",70000.0,165000.0,117500.0
Consulting,Sales & Leasing Consultant- Weld County Garage,Mid senior,Sales,"['customer relationship management', 'sales', 'leasing', 'automotive industry', 'customer satisfaction', 'sick time', 'paid holidays', 'profit sharing', 'health insurance', 'dental insurance', 'vision insurance', 'pet insurance']","Customer relationship management, Sales, Leasing, Automotive industry, CRM tool, Customer satisfaction, High school degree or equivalent, Associates or bachelor's degree in business or related field, 3+ years' previous automotive sales experience, Commission exempt: $60k$100k annually, Competitive vacation time, Sick time, Paid holidays, Profit sharing, 401(k) employerpaid life insurance, Health insurance, Dental insurance, Vision insurance, Pet insurance, Company discounts",100000.0,100000.0,100000.0
Consulting,"Insurance, Annuity & Financial Advisors: PreSet Appts $100k to $300k",Associate,Business Development & Customer Acquisition,['financial planning'],"Financial Planning, Annuity Sales, Active Health and Life Insurance License, Series 65 License or Series 7 & 66 or ChFC designation, Clean U4 Record, FacetoFace Client Meetings, Proven Sales Ability, NeedsBased Sales Approach, Microsoft Office Proficiency (Outlook Word Excel PowerPoint), Travel Within Home State",100000.0,300000.0,200000.0
Consulting,"Insurance, Annuity & Financial Advisors: PreSet Appts 100k to 300k",Associate,Business Development & Customer Acquisition,"['financial planning', 'series 65 license', 'estate planning']","Financial Planning, Annuity Sales, Health and Life Insurance License, Series 65 License, Clean U4 Record, Microsoft Office Suite (Outlook Word Excel PowerPoint), Travel (within home state), FacetoFace Client Meetings, Needsbased Sales Approach, Proven Sales Ability, Estate Planning",100000.0,300000.0,200000.0
Consulting,"Insurance, Annuity & Financial Advisors: PreSet Appts 100k to 300k",Associate,Sales,"['financial planning', 'series 65 license', 'client meetings', 'sales']","Financial Planning, Annuity Sales, Health Insurance License, Life Insurance License, Series 65 License, Series 7 & 66 License, ChFC Designation, Clean U4 Record, Microsoft Office Suite (Outlook Word Excel PowerPoint), Client Meetings, Sales Ability, NeedsBased Approach, Travel Within Home State",100000.0,300000.0,200000.0
Consulting,"Insurance, Annuity & Financial Advisors: PreSet Appts 100k to 300k",Associate,MS Office,"['series 65 license', 'microsoft office', 'outlook', 'word', 'excel', 'powerpoint', 'sales']","Health and Life insurance license, Series 65 license, U4 record, Microsoft Office Suite, Outlook, Word, Excel, PowerPoint, Sales, Needsbased approach",100000.0,300000.0,200000.0
Consulting,"Insurance, Annuity & Financial Advisors: PreSet Appts 100k to 300k",Associate,MS Office,"['insurance sales', 'financial planning', 'series 65 license', 'microsoft office', 'outlook', 'word', 'excel', 'powerpoint', 'sales', 'travel']","Insurance sales, Financial planning, Annuity sales, Health and life insurance license, Series 65 license, Series 7 & 66 license, ChFC designation, Clean U4 record, Microsoft Office Suite, Outlook, Word, Excel, PowerPoint, Facetoface meetings, Sales ability, Needsbased approach, Travel",100000.0,300000.0,200000.0
